transaction_id,timestamp,account_id,transaction_type,channel,amount,transaction_state,device_id,device_trusted,merchant_category,merchant_id,is_suspicious_simulated,suspicious_pattern
TX-0046510,2025-01-22 19:05:07,ACC-00802,Cartao,Carteira digital,352.45,SC,DEV-00802-A,1,Servicos,MER-0551,0,Normal
TX-0025371,2025-01-22 19:05:25,ACC-01870,PIX,Internet Banking,291.16,PR,DEV-01870-A,1,Outros,MER-0733,0,Normal
TX-0028674,2025-01-22 19:07:25,ACC-00924,Cartao,Carteira digital,151.57,RS,DEV-00924-A,1,Mercado,MER-0878,0,Normal
TX-0013086,2025-01-22 19:12:42,ACC-01386,PIX,App,28.35,SC,DEV-01386-A,1,Transporte,MER-0392,0,Normal
TX-0014846,2025-01-22 19:13:46,ACC-00387,Cartao,Carteira digital,414.16,SP,DEV-00387-A,1,Mercado,MER-0097,0,Normal
TX-0007769,2025-01-22 19:18:40,ACC-01117,Cartao,E-commerce,117.89,GO,DEV-01117-A,1,Transporte,MER-0020,0,Normal
TX-0027162,2025-01-22 19:24:12,ACC-00193,Cartao,Carteira digital,241.32,GO,DEV-00193-A,1,Restaurante,MER-0453,0,Normal
TX-0025159,2025-01-22 19:27:11,ACC-00064,PIX,Internet Banking,27.38,SP,NEW-3660101,0,Transporte,MER-0487,0,Normal
TX-0005804,2025-01-22 19:28:39,ACC-00543,Cartao,POS,115.23,MG,DEV-00543-A,1,Mercado,MER-0001,0,Normal
TX-0032508,2025-01-22 19:33:26,ACC-00072,Cartao,E-commerce,54.78,RJ,DEV-00072-A,1,Transporte,MER-0040,0,Normal
TX-0010524,2025-01-22 19:50:01,ACC-00802,Cartao,Carteira digital,1380.13,SC,DEV-00802-A,1,Eletronicos,MER-1051,0,Normal
TX-0017530,2025-01-22 19:51:52,ACC-01928,Transferencia,Internet Banking,112.96,SP,NEW-9717556,0,Viagem,MER-0151,0,Normal
TX-0035425,2025-01-22 19:52:40,ACC-00826,PIX,Internet Banking,46.11,RS,DEV-00826-A,1,Restaurante,MER-0274,0,Normal
TX-0034220,2025-01-22 19:53:56,ACC-01535,Cartao,Carteira digital,53.92,SP,DEV-01535-A,1,Transporte,MER-0752,0,Normal
TX-0028115,2025-01-22 19:58:00,ACC-01702,PIX,Internet Banking,120.32,PR,DEV-01702-A,1,Servicos,MER-1063,0,Normal
TX-0028479,2025-01-22 20:10:03,ACC-02303,Boleto,Internet Banking,1546.83,GO,DEV-02303-A,1,Viagem,MER-1134,0,Normal
TX-0021862,2025-01-22 20:16:39,ACC-01194,PIX,App,257.19,MG,DEV-01194-A,1,Restaurante,MER-0782,0,Normal
TX-0026385,2025-01-22 20:17:57,ACC-01555,PIX,App,1139.49,SP,DEV-01555-A,1,Viagem,MER-0236,0,Normal
TX-0027427,2025-01-22 20:22:42,ACC-00660,Transferencia,App,17.6,RJ,DEV-00660-A,1,Transporte,MER-0386,0,Normal
TX-0038020,2025-01-22 20:23:04,ACC-01066,Cartao,Carteira digital,961.83,BA,DEV-01066-A,1,Transporte,MER-0761,0,Normal
TX-0041749,2025-01-22 20:31:27,ACC-01240,Cartao,Carteira digital,33.69,SP,DEV-01240-A,1,Mercado,MER-0255,0,Normal
TX-0025025,2025-01-22 20:37:16,ACC-00521,Cartao,POS,877.22,RS,DEV-00521-A,1,Viagem,MER-0698,0,Normal
TX-0017438,2025-01-22 20:57:05,ACC-02394,PIX,App,399.38,PE,DEV-02394-A,1,Transporte,MER-0106,0,Normal
TX-0003053,2025-01-22 20:59:11,ACC-01830,PIX,App,313.66,SP,DEV-01830-A,1,Servicos,MER-0398,0,Normal
TX-0043040,2025-01-22 21:00:35,ACC-01260,Cartao,Carteira digital,181.29,SP,DEV-01260-A,1,Restaurante,MER-0033,0,Normal
TX-0017647,2025-01-22 21:10:13,ACC-01296,Cartao,POS,80.62,BA,DEV-01296-A,1,Outros,MER-0304,0,Normal
TX-0037577,2025-01-22 21:24:08,ACC-02168,Saque,ATM,281.93,GO,DEV-02168-A,1,Restaurante,MER-0268,0,Normal
TX-0020480,2025-01-22 21:35:49,ACC-00272,Boleto,Internet Banking,1021.13,SP,DEV-00272-A,1,Eletronicos,MER-0162,0,Normal
TX-0024337,2025-01-22 21:49:57,ACC-00190,Saque,ATM,400.42,RS,DEV-00190-A,1,Viagem,MER-0937,0,Normal
TX-0014306,2025-01-22 22:28:02,ACC-00447,Boleto,App,234.71,MG,DEV-00447-A,1,Eletronicos,MER-0992,0,Normal
TX-0020193,2025-01-22 22:29:03,ACC-01223,PIX,App,212.06,MG,DEV-01223-A,1,Eletronicos,MER-0682,0,Normal
TX-0022144,2025-01-22 22:38:24,ACC-01320,PIX,Internet Banking,511.19,BA,DEV-01320-A,1,Eletronicos,MER-0116,0,Normal
TX-0024219,2025-01-22 22:39:18,ACC-02311,PIX,App,138.06,SP,DEV-02311-A,1,Viagem,MER-0754,0,Normal
TX-0034564,2025-01-22 22:40:32,ACC-00220,Boleto,App,143.3,GO,DEV-00220-A,1,Eletronicos,MER-0585,0,Normal
TX-0041247,2025-01-22 22:44:00,ACC-02192,Cartao,Carteira digital,816.91,SP,NEW-4964427,0,Eletronicos,MER-1172,0,Normal
TX-0021647,2025-01-22 22:59:54,ACC-01645,PIX,App,874.23,SP,DEV-01645-A,1,Mercado,MER-0419,0,Normal
TX-0034412,2025-01-22 23:02:45,ACC-01668,PIX,Internet Banking,38.57,RJ,DEV-01668-A,1,Mercado,MER-1034,0,Normal
TX-0004876,2025-01-22 23:40:41,ACC-00836,PIX,App,21.57,RJ,DEV-00836-A,1,Transporte,MER-1065,0,Normal
TX-0022801,2025-01-23 00:05:11,ACC-01485,PIX,App,538.05,RJ,DEV-01485-A,1,Restaurante,MER-0638,0,Normal
TX-0023318,2025-01-23 01:08:37,ACC-00660,Cartao,POS,92.3,RJ,DEV-00660-A,1,Transporte,MER-0725,0,Normal
TX-0000493,2025-01-23 02:10:00,ACC-01422,Cartao,E-commerce,2628.06,MG,NEW-5417715,0,Viagem,MER-0495,1,Horario incomum
TX-0044045,2025-01-23 02:37:00,ACC-01070,Cartao,Carteira digital,112.0,SP,DEV-01070-A,1,Transporte,MER-1012,1,Horario incomum
TX-0045037,2025-01-23 05:53:09,ACC-02223,Boleto,App,108.61,SC,DEV-02223-A,1,Restaurante,MER-0752,0,Normal
TX-0000879,2025-01-23 06:21:33,ACC-00808,PIX,Internet Banking,445.57,SP,DEV-00808-A,1,Mercado,MER-0458,0,Normal
TX-0049498,2025-01-23 06:55:54,ACC-02496,PIX,Internet Banking,148.16,MG,DEV-02496-A,1,Restaurante,MER-1116,0,Normal
TX-0041135,2025-01-23 07:04:05,ACC-01810,Cartao,E-commerce,178.0,SP,DEV-01810-A,1,Mercado,MER-1090,0,Normal
TX-0009111,2025-01-23 07:04:22,ACC-01094,Cartao,Carteira digital,293.1,SP,DEV-01094-A,1,Restaurante,MER-0721,0,Normal
TX-0017367,2025-01-23 07:12:17,ACC-00453,Cartao,POS,172.54,DF,DEV-00453-A,1,Mercado,MER-0448,0,Normal
TX-0043889,2025-01-23 07:49:56,ACC-00550,Cartao,E-commerce,112.73,SP,DEV-00550-A,1,Outros,MER-0690,0,Normal
TX-0009192,2025-01-23 07:50:02,ACC-00513,PIX,App,857.43,MG,DEV-00513-A,1,Restaurante,MER-0347,0,Normal
TX-0045549,2025-01-23 08:10:51,ACC-00576,Saque,ATM,547.97,RS,DEV-00576-A,1,Mercado,MER-1185,0,Normal
TX-0030653,2025-01-23 08:24:41,ACC-02173,PIX,App,133.78,PE,DEV-02173-A,1,Transporte,MER-1103,0,Normal
TX-0029006,2025-01-23 08:31:30,ACC-01015,Transferencia,Internet Banking,150.92,RJ,DEV-01015-A,1,Restaurante,MER-1096,0,Normal
TX-0046295,2025-01-23 08:43:26,ACC-00705,Cartao,POS,646.02,SP,DEV-00705-A,1,Transporte,MER-0706,0,Normal
TX-0024236,2025-01-23 09:00:28,ACC-00493,Transferencia,App,14.47,RJ,DEV-00493-A,1,Outros,MER-1006,0,Normal
TX-0041085,2025-01-23 09:02:16,ACC-00131,PIX,Internet Banking,315.42,PR,DEV-00131-A,1,Viagem,MER-0191,0,Normal
TX-0042309,2025-01-23 09:29:16,ACC-01990,Boleto,App,348.19,SP,DEV-01990-A,1,Outros,MER-1059,0,Normal
TX-0010182,2025-01-23 09:36:59,ACC-00720,Cartao,E-commerce,64.97,BA,DEV-00720-A,1,Servicos,MER-0499,0,Normal
TX-0037482,2025-01-23 09:43:04,ACC-02040,Transferencia,App,147.75,SP,DEV-02040-A,1,Outros,MER-0862,0,Normal
TX-0023855,2025-01-23 09:44:34,ACC-01975,PIX,Internet Banking,235.44,PE,DEV-01975-A,1,Restaurante,MER-0621,0,Normal
TX-0038782,2025-01-23 09:45:52,ACC-00456,PIX,App,61.14,MG,DEV-00456-A,1,Transporte,MER-0863,0,Normal
TX-0037117,2025-01-23 10:00:05,ACC-01940,PIX,App,151.99,RJ,DEV-01940-A,1,Outros,MER-0187,0,Normal
TX-0004434,2025-01-23 10:01:01,ACC-02187,Cartao,Carteira digital,1673.59,SP,DEV-02187-A,1,Mercado,MER-0256,0,Normal
TX-0004782,2025-01-23 10:02:43,ACC-00029,PIX,App,278.52,SP,DEV-00029-A,1,Restaurante,MER-0436,0,Normal
TX-0021551,2025-01-23 10:07:00,ACC-00709,Cartao,POS,545.43,RJ,NEW-6229169,0,Viagem,MER-0291,0,Normal
TX-0007252,2025-01-23 10:08:11,ACC-00534,Transferencia,Internet Banking,359.18,SC,DEV-00534-A,1,Outros,MER-0753,0,Normal
TX-0019375,2025-01-23 10:12:53,ACC-00233,Cartao,E-commerce,297.62,PE,DEV-00233-A,1,Eletronicos,MER-0523,0,Normal
TX-0012408,2025-01-23 10:27:05,ACC-01052,PIX,App,437.4,GO,DEV-01052-A,1,Restaurante,MER-0577,0,Normal
TX-0028352,2025-01-23 11:10:51,ACC-02267,Transferencia,Internet Banking,96.46,MG,DEV-02267-A,1,Servicos,MER-0077,0,Normal
TX-0002603,2025-01-23 11:12:12,ACC-00472,Boleto,Internet Banking,84.81,SP,DEV-00472-A,1,Outros,MER-0883,0,Normal
TX-0031215,2025-01-23 11:14:55,ACC-01067,Cartao,Carteira digital,104.85,BA,NEW-1808051,0,Transporte,MER-0955,0,Normal
TX-0013414,2025-01-23 11:17:49,ACC-00945,Transferencia,Internet Banking,370.77,SP,DEV-00945-A,1,Viagem,MER-0181,0,Normal
TX-0028487,2025-01-23 11:18:25,ACC-01950,Cartao,E-commerce,620.84,RJ,DEV-01950-A,1,Viagem,MER-0791,0,Normal
TX-0030999,2025-01-23 11:20:17,ACC-00195,Transferencia,Internet Banking,369.59,SC,DEV-00195-A,1,Servicos,MER-0612,0,Normal
TX-0036186,2025-01-23 11:23:27,ACC-01712,Cartao,POS,602.88,DF,DEV-01712-A,1,Servicos,MER-0605,0,Normal
TX-0014278,2025-01-23 11:30:33,ACC-00761,PIX,App,64.75,BA,DEV-00761-A,1,Outros,MER-0330,0,Normal
TX-0039312,2025-01-23 11:31:04,ACC-00988,PIX,App,1326.74,SP,DEV-00988-A,1,Eletronicos,MER-0970,0,Normal
TX-0004372,2025-01-23 11:31:15,ACC-00969,Cartao,Carteira digital,520.37,MG,DEV-00969-A,1,Transporte,MER-0213,0,Normal
TX-0047770,2025-01-23 11:45:43,ACC-00051,Cartao,Carteira digital,270.99,RJ,DEV-00051-A,1,Restaurante,MER-0910,0,Normal
TX-0022615,2025-01-23 12:00:00,ACC-01327,PIX,App,75.65,GO,DEV-01327-A,1,Transporte,MER-0544,0,Normal
TX-0043114,2025-01-23 12:01:06,ACC-01022,Cartao,E-commerce,95.13,MG,DEV-01022-A,1,Servicos,MER-0251,0,Normal
TX-0030511,2025-01-23 12:02:23,ACC-01798,Cartao,Carteira digital,15500.0,SC,DEV-01798-A,1,Mercado,MER-0705,1,Valor atipico
TX-0031516,2025-01-23 12:04:23,ACC-00469,PIX,App,209.76,PR,DEV-00469-A,1,Eletronicos,MER-0756,0,Normal
TX-0025520,2025-01-23 12:09:16,ACC-02237,Cartao,Carteira digital,93.14,RJ,DEV-02237-A,1,Transporte,MER-0892,0,Normal
TX-0003433,2025-01-23 12:11:01,ACC-01323,Cartao,Carteira digital,1518.15,RJ,DEV-01323-A,1,Transporte,MER-1063,0,Normal
TX-0021522,2025-01-23 12:18:21,ACC-00922,PIX,App,1185.44,RJ,DEV-00922-A,1,Transporte,MER-0985,0,Normal
TX-0041326,2025-01-23 12:20:32,ACC-01329,PIX,Internet Banking,1325.47,MG,DEV-01329-A,1,Outros,MER-0964,0,Normal
TX-0017359,2025-01-23 12:26:13,ACC-00242,PIX,Internet Banking,958.42,MG,DEV-00242-A,1,Outros,MER-1156,0,Normal
TX-0017680,2025-01-23 12:28:33,ACC-00934,Cartao,POS,118.01,BA,DEV-00934-A,1,Restaurante,MER-0877,0,Normal
TX-0026192,2025-01-23 12:47:20,ACC-02097,Cartao,POS,1420.43,MG,DEV-02097-A,1,Mercado,MER-0786,0,Normal
TX-0037174,2025-01-23 12:49:53,ACC-00705,Cartao,E-commerce,535.96,SP,DEV-00705-A,1,Viagem,MER-0481,0,Normal
TX-0008290,2025-01-23 12:49:59,ACC-01663,Cartao,POS,556.99,RJ,DEV-01663-A,1,Outros,MER-0534,0,Normal
TX-0005052,2025-01-23 12:51:12,ACC-01210,Cartao,POS,1992.09,RJ,DEV-01210-A,1,Viagem,MER-0365,0,Normal
TX-0016276,2025-01-23 12:56:24,ACC-01418,Cartao,Carteira digital,260.4,SP,DEV-01418-A,1,Mercado,MER-0559,0,Normal
TX-0020892,2025-01-23 13:01:13,ACC-02409,PIX,Internet Banking,123.38,BA,DEV-02409-A,1,Servicos,MER-0861,0,Normal
TX-0048100,2025-01-23 13:04:30,ACC-01603,Boleto,Internet Banking,1156.69,DF,DEV-01603-A,1,Viagem,MER-0940,0,Normal
TX-0010520,2025-01-23 13:10:47,ACC-00870,Boleto,App,49.75,MG,DEV-00870-A,1,Transporte,MER-0386,0,Normal
TX-0044303,2025-01-23 13:12:07,ACC-02194,Saque,ATM,147.82,RS,DEV-02194-A,1,Eletronicos,MER-1095,0,Normal
TX-0023526,2025-01-23 13:14:46,ACC-01105,Saque,ATM,147.65,PR,DEV-01105-A,1,Transporte,MER-0758,0,Normal
TX-0019687,2025-01-23 13:33:01,ACC-01410,Cartao,E-commerce,299.3,SP,DEV-01410-A,1,Outros,MER-0833,0,Normal
TX-0025199,2025-01-23 14:02:12,ACC-02352,PIX,App,2296.83,SP,DEV-02352-A,1,Restaurante,MER-0326,0,Normal
TX-0013339,2025-01-23 14:15:38,ACC-01580,Boleto,App,460.25,GO,DEV-01580-A,1,Restaurante,MER-0006,0,Normal
TX-0035233,2025-01-23 14:17:49,ACC-02044,Transferencia,App,619.6,SP,DEV-02044-A,1,Servicos,MER-0949,0,Normal
TX-0014860,2025-01-23 14:21:02,ACC-01102,Cartao,Carteira digital,1489.08,SP,DEV-01102-A,1,Outros,MER-1163,0,Normal
TX-0040600,2025-01-23 14:24:24,ACC-02370,Boleto,App,381.18,GO,DEV-02370-A,1,Viagem,MER-1174,0,Normal
TX-0040985,2025-01-23 14:30:51,ACC-01048,Cartao,E-commerce,158.58,PE,DEV-01048-A,1,Outros,MER-0554,0,Normal
TX-0037260,2025-01-23 14:42:44,ACC-01819,Cartao,E-commerce,302.86,PE,DEV-01819-A,1,Transporte,MER-0047,0,Normal
TX-0017081,2025-01-23 14:45:42,ACC-01368,PIX,App,192.63,SP,DEV-01368-A,1,Outros,MER-1075,0,Normal
TX-0017173,2025-01-23 14:50:39,ACC-02466,PIX,App,273.52,RJ,DEV-02466-A,1,Viagem,MER-0795,0,Normal
TX-0012586,2025-01-23 14:55:38,ACC-01829,Cartao,POS,774.78,DF,RISK-3725924,0,Restaurante,MER-1158,1,Novo dispositivo e local
TX-0024901,2025-01-23 14:57:53,ACC-00962,PIX,Internet Banking,406.95,PR,DEV-00962-A,1,Eletronicos,MER-0357,0,Normal
TX-0001435,2025-01-23 15:01:33,ACC-00443,PIX,Internet Banking,217.2,SP,DEV-00443-A,1,Outros,MER-0321,0,Normal
TX-0030235,2025-01-23 15:02:54,ACC-00936,Transferencia,App,673.3,MG,DEV-00936-A,1,Outros,MER-0683,0,Normal
TX-0006943,2025-01-23 15:09:53,ACC-01855,PIX,App,876.27,MG,NEW-7017844,0,Servicos,MER-0998,0,Normal
TX-0048482,2025-01-23 15:11:56,ACC-01390,Cartao,POS,483.03,RJ,DEV-01390-A,1,Viagem,MER-0575,0,Normal
TX-0021386,2025-01-23 15:23:03,ACC-01796,Cartao,Carteira digital,163.25,RJ,DEV-01796-A,1,Eletronicos,MER-0138,0,Normal
TX-0035300,2025-01-23 15:41:09,ACC-02484,Cartao,POS,832.71,PE,DEV-02484-A,1,Eletronicos,MER-0117,0,Normal
TX-0033317,2025-01-23 15:48:39,ACC-02437,Cartao,E-commerce,136.56,SP,DEV-02437-A,1,Eletronicos,MER-0994,0,Normal
TX-0012474,2025-01-23 15:52:57,ACC-02136,Cartao,Carteira digital,98.76,GO,DEV-02136-A,1,Transporte,MER-0609,0,Normal
TX-0033181,2025-01-23 15:58:24,ACC-00766,Cartao,Carteira digital,277.55,PE,DEV-00766-A,1,Mercado,MER-0968,0,Normal
TX-0002515,2025-01-23 16:02:57,ACC-01654,Transferencia,App,155.04,SP,DEV-01654-A,1,Restaurante,MER-0220,0,Normal
TX-0017279,2025-01-23 16:10:29,ACC-01081,PIX,Internet Banking,139.07,MG,DEV-01081-A,1,Transporte,MER-1179,0,Normal
TX-0035410,2025-01-23 16:16:38,ACC-01643,Boleto,Internet Banking,1490.15,RJ,DEV-01643-A,1,Servicos,MER-0268,0,Normal
TX-0032215,2025-01-23 16:18:55,ACC-01609,PIX,App,70.64,PR,DEV-01609-A,1,Eletronicos,MER-0739,0,Normal
TX-0002499,2025-01-23 16:21:57,ACC-00218,PIX,App,213.9,SP,DEV-00218-A,1,Mercado,MER-0766,0,Normal
TX-0031724,2025-01-23 16:23:51,ACC-00215,Transferencia,App,897.87,BA,DEV-00215-A,1,Mercado,MER-0828,0,Normal
TX-0002616,2025-01-23 16:28:44,ACC-02052,Boleto,App,322.77,RS,DEV-02052-A,1,Viagem,MER-0262,0,Normal
TX-0038383,2025-01-23 16:34:46,ACC-01795,PIX,App,981.96,SP,DEV-01795-A,1,Eletronicos,MER-0120,0,Normal
TX-0015075,2025-01-23 16:38:11,ACC-00769,Cartao,Carteira digital,78.91,SP,DEV-00769-A,1,Outros,MER-0935,0,Normal
TX-0010045,2025-01-23 16:46:48,ACC-02191,Saque,ATM,66.07,MG,DEV-02191-A,1,Mercado,MER-0199,0,Normal
TX-0015420,2025-01-23 16:54:52,ACC-00257,Cartao,E-commerce,2726.21,SP,NEW-4244965,0,Transporte,MER-0905,0,Normal
TX-0040597,2025-01-23 16:56:21,ACC-01465,Cartao,E-commerce,103.06,SP,DEV-01465-A,1,Transporte,MER-0634,0,Normal
TX-0032388,2025-01-23 16:59:21,ACC-00854,Transferencia,Internet Banking,433.83,SP,DEV-00854-A,1,Outros,MER-0147,0,Normal
TX-0002717,2025-01-23 17:18:53,ACC-02193,Transferencia,Internet Banking,26.15,BA,DEV-02193-A,1,Mercado,MER-1061,0,Normal
TX-0035543,2025-01-23 17:21:09,ACC-02134,PIX,Internet Banking,2030.04,SP,DEV-02134-A,1,Restaurante,MER-0384,0,Normal
TX-0019685,2025-01-23 17:22:26,ACC-00124,PIX,App,190.17,SP,DEV-00124-A,1,Mercado,MER-0582,0,Normal
TX-0005436,2025-01-23 17:26:26,ACC-01442,Cartao,E-commerce,622.55,BA,DEV-01442-A,1,Servicos,MER-1047,0,Normal
TX-0005559,2025-01-23 17:29:15,ACC-02294,PIX,Internet Banking,111.52,PE,DEV-02294-A,1,Viagem,MER-1139,0,Normal
TX-0005053,2025-01-23 17:40:01,ACC-01429,PIX,App,226.24,PR,DEV-01429-A,1,Eletronicos,MER-0591,0,Normal
TX-0013477,2025-01-23 17:57:25,ACC-00761,PIX,App,141.96,BA,DEV-00761-A,1,Viagem,MER-1143,0,Normal
TX-0042358,2025-01-23 18:12:22,ACC-00032,PIX,Internet Banking,413.48,PE,DEV-00032-A,1,Viagem,MER-1153,0,Normal
TX-0018812,2025-01-23 18:13:25,ACC-00510,Cartao,E-commerce,319.49,BA,DEV-00510-A,1,Eletronicos,MER-0881,0,Normal
TX-0021455,2025-01-23 18:18:37,ACC-00228,PIX,Internet Banking,970.44,BA,DEV-00228-A,1,Servicos,MER-0575,0,Normal
TX-0007097,2025-01-23 18:20:12,ACC-00223,Cartao,E-commerce,269.29,GO,DEV-00223-A,1,Viagem,MER-0597,0,Normal
TX-0045215,2025-01-23 18:22:46,ACC-01863,Transferencia,Internet Banking,273.34,SP,DEV-01863-A,1,Restaurante,MER-0238,0,Normal
TX-0006675,2025-01-23 18:33:54,ACC-01191,PIX,Internet Banking,1634.21,GO,DEV-01191-A,1,Outros,MER-0458,0,Normal
TX-0028081,2025-01-23 18:37:39,ACC-01330,Cartao,POS,15500.0,SP,DEV-01330-A,1,Mercado,MER-0362,1,Valor atipico
TX-0022379,2025-01-23 18:40:21,ACC-00646,Cartao,POS,253.32,SP,DEV-00646-A,1,Outros,MER-0264,0,Normal
TX-0025951,2025-01-23 18:46:10,ACC-00888,PIX,Internet Banking,161.62,BA,DEV-00888-A,1,Servicos,MER-0249,0,Normal
TX-0032386,2025-01-23 18:57:23,ACC-01614,PIX,Internet Banking,205.8,RJ,DEV-01614-A,1,Outros,MER-0963,0,Normal
TX-0049951,2025-01-23 19:03:18,ACC-02371,Saque,ATM,2207.72,BA,DEV-02371-A,1,Restaurante,MER-0843,0,Normal
TX-0043838,2025-01-23 19:08:14,ACC-00036,PIX,App,236.83,SP,DEV-00036-A,1,Transporte,MER-0649,0,Normal
TX-0012819,2025-01-23 19:20:30,ACC-01552,PIX,App,118.33,DF,DEV-01552-A,1,Mercado,MER-0886,0,Normal
TX-0015445,2025-01-23 19:22:58,ACC-02052,Cartao,POS,146.24,RS,DEV-02052-A,1,Servicos,MER-0767,0,Normal
TX-0033377,2025-01-23 19:24:57,ACC-02129,Cartao,E-commerce,134.81,RJ,DEV-02129-A,1,Eletronicos,MER-0603,0,Normal
TX-0048613,2025-01-23 19:29:01,ACC-00704,Boleto,App,1118.61,RJ,DEV-00704-A,1,Viagem,MER-0940,0,Normal
TX-0025918,2025-01-23 19:29:30,ACC-02458,Boleto,Internet Banking,15500.0,SP,DEV-02458-A,1,Outros,MER-1099,1,Valor atipico
TX-0049649,2025-01-23 19:34:43,ACC-01959,PIX,App,1432.57,PR,DEV-01959-A,1,Transporte,MER-0252,0,Normal
TX-0009208,2025-01-23 19:35:08,ACC-00534,Cartao,E-commerce,631.76,SC,DEV-00534-A,1,Eletronicos,MER-1005,0,Normal
TX-0046400,2025-01-23 19:46:43,ACC-00424,Boleto,Internet Banking,55.76,MG,DEV-00424-A,1,Viagem,MER-0587,0,Normal
TX-0001379,2025-01-23 19:51:26,ACC-01480,Transferencia,Internet Banking,548.3,SP,NEW-8004280,0,Mercado,MER-1049,0,Normal
TX-0012239,2025-01-23 19:53:32,ACC-00970,Cartao,E-commerce,36.05,SP,DEV-00970-A,1,Eletronicos,MER-0261,0,Normal
TX-0048606,2025-01-23 19:56:30,ACC-01205,Transferencia,App,492.27,SP,NEW-8679604,0,Eletronicos,MER-0328,0,Normal
TX-0017687,2025-01-23 20:00:16,ACC-00128,Saque,ATM,1361.58,RJ,DEV-00128-A,1,Mercado,MER-0595,0,Normal
TX-0005429,2025-01-23 20:43:00,ACC-00567,PIX,App,2108.6,RJ,DEV-00567-A,1,Restaurante,MER-0692,0,Normal
TX-0000485,2025-01-23 21:09:57,ACC-00588,PIX,Internet Banking,118.56,BA,DEV-00588-A,1,Mercado,MER-0809,0,Normal
TX-0014302,2025-01-23 21:58:14,ACC-00012,Cartao,E-commerce,685.8,MG,DEV-00012-A,1,Outros,MER-0430,0,Normal
TX-0043900,2025-01-23 22:50:06,ACC-02405,Cartao,Carteira digital,50.85,BA,NEW-5031566,0,Mercado,MER-0247,0,Normal
TX-0046098,2025-01-23 22:56:52,ACC-02315,PIX,App,62.19,MG,DEV-02315-A,1,Outros,MER-0478,0,Normal
TX-0042916,2025-01-23 23:06:19,ACC-01646,PIX,App,83.95,RS,DEV-01646-A,1,Transporte,MER-0468,0,Normal
TX-0015088,2025-01-23 23:23:55,ACC-02260,PIX,App,57.73,SC,DEV-02260-A,1,Viagem,MER-0497,0,Normal
TX-0032990,2025-01-24 01:09:59,ACC-01566,Cartao,POS,176.74,BA,DEV-01566-A,1,Mercado,MER-0038,0,Normal
TX-0001661,2025-01-24 01:41:20,ACC-02156,PIX,Internet Banking,33.97,GO,DEV-02156-A,1,Mercado,MER-0547,0,Normal
TX-0044710,2025-01-24 02:10:35,ACC-02200,PIX,App,154.9,SP,DEV-02200-A,1,Transporte,MER-0966,0,Normal
TX-0008753,2025-01-24 02:33:50,ACC-01133,PIX,Internet Banking,588.21,SP,DEV-01133-A,1,Outros,MER-0392,0,Normal
TX-0006786,2025-01-24 03:00:10,ACC-01257,PIX,App,604.76,SP,DEV-01257-A,1,Outros,MER-0740,0,Normal
TX-0000891,2025-01-24 03:39:00,ACC-02290,Boleto,Internet Banking,951.01,SP,NEW-7150335,0,Outros,MER-0470,1,Horario incomum
TX-0002804,2025-01-24 06:00:00,ACC-01091,Transferencia,App,172.63,RJ,DEV-01091-A,1,Servicos,MER-0920,1,Alta velocidade
TX-0042170,2025-01-24 06:01:00,ACC-01091,PIX,App,274.07,SP,DEV-01091-A,1,Eletronicos,MER-0371,1,Alta velocidade
TX-0037302,2025-01-24 06:02:00,ACC-01091,PIX,Internet Banking,343.77,PE,DEV-01091-A,1,Outros,MER-0903,1,Alta velocidade
TX-0033311,2025-01-24 06:03:00,ACC-01091,Saque,ATM,75.95,SP,DEV-01091-A,1,Eletronicos,MER-1097,1,Alta velocidade
TX-0049662,2025-01-24 06:04:00,ACC-01091,Cartao,Carteira digital,210.26,MG,DEV-01091-A,1,Transporte,MER-0719,1,Alta velocidade
TX-0021699,2025-01-24 06:08:06,ACC-00404,PIX,App,522.76,DF,DEV-00404-A,1,Eletronicos,MER-0061,0,Normal
TX-0030932,2025-01-24 07:18:43,ACC-00405,Cartao,Carteira digital,1424.39,SP,DEV-00405-A,1,Outros,MER-0781,0,Normal
TX-0006595,2025-01-24 07:38:09,ACC-01376,PIX,Internet Banking,3317.87,SP,DEV-01376-A,1,Outros,MER-1002,0,Normal
TX-0003384,2025-01-24 07:43:52,ACC-00082,PIX,App,179.66,GO,DEV-00082-A,1,Mercado,MER-0550,0,Normal
TX-0039118,2025-01-24 08:04:42,ACC-02177,Transferencia,App,754.6,GO,DEV-02177-A,1,Restaurante,MER-0715,0,Normal
TX-0042222,2025-01-24 08:12:16,ACC-01399,PIX,Internet Banking,15500.0,SP,DEV-01399-A,1,Servicos,MER-0535,1,Valor atipico
TX-0048118,2025-01-24 08:16:12,ACC-00806,Cartao,E-commerce,82.67,RJ,NEW-2768356,0,Transporte,MER-0210,0,Normal
TX-0040081,2025-01-24 08:46:55,ACC-01433,Cartao,E-commerce,18.76,MG,DEV-01433-A,1,Outros,MER-0977,0,Normal
TX-0016876,2025-01-24 09:01:35,ACC-00667,PIX,Internet Banking,627.73,GO,DEV-00667-A,1,Transporte,MER-0916,0,Normal
TX-0004974,2025-01-24 09:37:58,ACC-02106,PIX,App,532.23,MG,NEW-5242715,0,Restaurante,MER-0403,0,Normal
TX-0037987,2025-01-24 09:45:07,ACC-00536,PIX,App,286.4,SC,DEV-00536-A,1,Mercado,MER-0722,0,Normal
